air_temp_prev2,air_temp_prev1,air_temp,humidity_prev2,humidity_prev1,humidity,soil_moisture_prev2,soil_moisture_prev1,soil_moisture,leaf_temp_delta_prev2,leaf_temp_delta_prev1,leaf_temp_delta,future_label
27.3,26.3,28.1,68.6,67.3,67.0,72.3,70.9,73.4,0.6,0.7,1.2,stable
27.8,32.5,29.5,59.3,51.2,52.5,50.8,49.4,46.3,1.8,3.9,4.8,future_root_zone_stress
29.8,34.5,39.4,57.1,50.3,26.2,68.8,63.0,57.5,1.1,3.8,7.3,future_heat_stress
29.2,31.2,31.6,58.4,55.3,42.9,57.7,52.8,48.1,1.1,2.1,4.6,future_root_zone_stress
30.9,31.4,31.5,58.1,52.5,40.9,58.1,51.8,43.5,2.7,2.1,3.7,future_root_zone_stress
29.8,29.3,30.7,76.1,77.3,77.5,64.4,62.9,64.1,0.7,0.9,1.3,stable
30.7,32.1,32.4,56.4,47.7,35.8,57.4,48.6,34.2,1.9,3.7,5.7,future_water_stress
29.0,31.1,35.5,62.1,46.8,40.7,63.9,49.7,35.6,1.7,3.7,5.0,future_water_stress
28.8,31.9,32.3,56.1,55.8,50.4,53.4,51.2,46.0,1.0,3.7,3.4,future_root_zone_stress
30.4,30.3,34.4,58.8,51.8,41.2,60.1,45.7,36.7,1.9,2.4,5.8,future_water_stress
25.7,24.8,25.0,71.0,73.7,68.6,76.9,76.3,76.6,0.1,1.6,1.5,stable
29.5,34.5,39.9,62.6,41.3,26.3,61.6,58.1,48.1,2.5,3.5,7.6,future_heat_stress
27.1,30.6,31.3,54.2,56.4,40.7,51.0,52.0,40.7,1.6,2.2,3.7,future_root_zone_stress
30.7,32.2,32.6,55.7,50.5,45.8,56.9,50.3,46.8,2.7,3.1,4.2,future_root_zone_stress
31.1,35.2,37.3,62.5,45.8,32.3,61.3,58.9,59.7,1.8,4.4,5.5,future_heat_stress
28.5,32.9,38.0,62.1,46.9,30.0,63.5,50.3,46.8,1.7,4.2,5.2,future_heat_stress
31.5,32.3,36.7,64.1,53.4,35.4,57.9,57.4,49.8,1.9,3.7,6.5,future_heat_stress
30.4,31.4,31.0,61.1,54.0,50.8,51.9,45.0,47.3,2.7,2.6,3.1,future_root_zone_stress
27.4,30.4,31.7,51.2,57.2,46.8,59.2,50.6,48.7,2.7,2.4,3.7,future_root_zone_stress
30.8,32.8,37.3,57.9,40.8,27.2,62.6,56.7,55.7,2.8,4.9,7.6,future_heat_stress
30.7,33.3,37.6,55.4,52.9,33.1,65.1,54.1,46.6,2.4,3.5,7.6,future_heat_stress
30.3,33.5,38.0,56.4,49.4,26.7,65.9,50.9,47.6,2.4,3.9,5.7,future_heat_stress
28.2,33.7,35.6,56.4,51.2,36.3,60.1,53.1,39.6,2.0,3.1,4.1,future_water_stress
29.4,28.6,33.2,52.1,57.3,51.1,54.6,45.6,44.8,2.7,3.9,3.9,future_root_zone_stress
29.8,32.0,32.8,54.0,51.5,51.2,58.9,46.3,46.3,1.2,2.1,3.9,future_root_zone_stress
30.4,33.3,32.0,57.5,45.3,42.2,64.3,46.7,29.6,1.2,2.6,4.4,future_water_stress
30.9,31.1,34.4,61.5,47.8,40.2,64.5,46.1,30.0,1.1,3.8,4.3,future_water_stress
28.7,31.2,32.2,57.2,49.9,37.5,56.3,50.6,39.2,1.5,3.4,4.3,future_water_stress
31.8,33.0,30.7,62.5,59.2,53.8,54.8,50.6,47.5,1.7,2.9,3.5,future_root_zone_stress
28.8,32.5,35.2,61.7,46.1,38.6,57.7,49.4,36.3,1.3,2.6,5.2,future_water_stress
27.9,27.4,28.5,62.5,65.2,63.2,77.1,78.9,75.9,0.3,0.4,1.5,stable
28.8,31.6,34.5,64.7,46.0,44.8,64.2,42.4,33.7,1.9,2.5,4.3,future_water_stress
30.1,31.6,29.9,62.2,53.6,41.7,55.4,49.0,48.8,1.9,2.2,3.4,future_root_zone_stress
29.4,35.1,40.0,61.1,53.0,34.1,64.1,56.0,54.6,1.4,3.9,5.4,future_heat_stress
30.1,30.5,29.5,59.7,46.4,40.3,54.8,53.2,41.5,1.5,3.6,4.1,future_root_zone_stress
29.4,29.7,29.7,76.2,75.0,73.8,73.4,73.6,72.3,2.0,0.7,0.9,stable
27.3,30.4,31.3,61.7,47.1,49.4,52.6,53.2,49.0,2.6,2.0,3.8,future_root_zone_stress
27.3,26.9,26.3,62.5,61.6,65.0,76.8,77.8,77.7,0.2,1.2,0.4,stable
28.7,28.8,28.7,72.9,75.5,74.6,64.1,65.7,65.4,0.8,0.7,1.1,stable
27.5,32.5,30.6,63.0,55.5,51.1,51.8,45.7,49.6,2.7,2.7,3.2,future_root_zone_stress
29.9,30.4,34.4,56.7,45.5,37.5,61.1,49.9,22.4,1.7,3.4,4.2,future_water_stress
27.2,31.0,32.0,57.0,59.3,41.5,51.8,47.4,47.3,1.0,3.0,4.5,future_root_zone_stress
30.2,32.3,31.4,60.6,56.8,42.2,53.8,54.9,43.3,1.4,2.3,4.7,future_root_zone_stress
28.7,32.7,30.4,59.0,56.5,49.7,56.3,47.1,48.3,1.2,2.1,4.0,future_root_zone_stress
25.6,26.2,26.1,63.6,61.3,61.8,71.6,71.2,70.0,1.5,1.4,1.0,stable
31.0,31.3,33.4,60.1,51.9,41.4,56.4,51.2,38.4,1.6,2.5,5.8,future_water_stress
29.1,29.7,32.7,59.2,48.3,45.6,59.0,46.8,48.5,2.6,4.0,4.9,future_root_zone_stress
28.7,35.9,38.7,57.1,53.1,33.8,61.4,61.4,48.8,1.8,3.7,5.2,future_heat_stress
25.4,26.0,24.5,79.9,78.4,81.8,78.3,77.3,78.6,0.7,0.9,0.9,stable
30.3,28.6,29.1,57.2,56.5,44.4,52.8,53.7,44.9,2.6,2.9,4.5,future_root_zone_stress
29.5,33.2,33.8,64.3,49.0,37.4,63.9,49.6,28.0,1.7,2.9,4.9,future_water_stress
31.2,32.4,32.3,51.4,49.1,47.7,57.2,45.7,48.6,1.9,3.9,4.3,future_root_zone_stress
28.2,33.9,39.8,60.5,46.6,33.4,65.5,50.7,58.1,2.5,4.8,5.4,future_heat_stress
25.1,25.8,25.5,79.9,81.0,78.3,77.0,76.6,75.6,1.6,0.7,1.1,stable
29.7,30.6,32.8,60.4,55.2,51.2,56.8,46.7,48.0,2.0,2.1,4.3,future_root_zone_stress
28.5,28.0,29.5,63.9,64.1,63.9,70.0,68.9,71.4,0.7,1.1,1.0,stable
28.5,32.8,33.7,57.6,52.4,43.3,63.0,49.4,38.3,1.0,3.6,5.3,future_water_stress
28.6,34.0,39.1,56.9,51.6,39.2,60.4,51.0,50.2,2.4,4.8,5.1,future_heat_stress
28.4,35.1,39.1,55.5,40.6,35.7,57.7,54.0,54.6,2.9,4.7,6.9,future_heat_stress
31.1,31.6,29.3,60.3,59.6,45.4,50.8,46.6,43.3,2.3,2.4,3.6,future_root_zone_stress
25.9,25.6,26.5,72.8,70.4,71.6,73.0,71.7,74.6,2.0,0.1,1.0,stable
31.6,35.9,39.6,57.6,52.9,25.5,69.9,64.8,52.3,2.3,3.8,7.8,future_heat_stress
28.0,32.9,29.3,52.2,53.5,47.2,56.5,53.1,41.0,1.7,3.2,4.7,future_root_zone_stress
28.8,35.3,38.4,64.6,53.0,32.9,67.3,63.4,49.7,1.6,4.8,7.4,future_heat_stress
30.4,31.7,32.7,59.2,48.2,45.4,51.8,51.4,49.2,2.4,2.5,4.8,future_root_zone_stress
28.8,30.2,32.3,62.3,51.1,37.0,63.2,51.9,21.2,1.2,3.9,5.5,future_water_stress
29.1,29.0,29.5,69.7,68.8,71.5,75.9,75.7,76.0,1.5,1.2,0.2,stable
30.1,35.9,40.0,63.4,48.1,36.6,57.8,59.5,45.3,2.7,4.7,7.7,future_heat_stress
25.2,25.8,25.6,77.6,74.8,80.5,64.0,62.6,65.9,1.9,2.0,0.9,stable
31.5,31.0,33.9,56.7,48.8,53.3,59.5,50.4,43.8,1.5,2.3,3.0,future_root_zone_stress
30.5,33.7,36.2,59.1,50.0,29.6,61.8,64.9,54.9,1.2,3.1,6.3,future_heat_stress
30.9,30.0,35.4,62.0,47.9,42.8,57.1,44.7,32.0,1.2,2.4,5.8,future_water_stress
28.4,31.7,33.8,57.9,58.2,46.3,50.4,46.2,41.2,2.6,3.6,4.5,future_root_zone_stress
27.8,30.2,29.6,52.1,57.6,54.0,51.7,48.9,47.7,2.6,3.1,4.8,future_root_zone_stress
26.6,25.8,26.8,68.5,67.8,67.7,60.1,61.5,60.5,1.9,0.9,1.3,stable
31.2,34.4,36.0,63.4,55.0,31.2,67.7,58.5,56.0,2.2,4.2,7.5,future_heat_stress
27.1,27.3,28.0,62.4,61.6,61.4,63.0,64.3,63.4,0.9,0.8,1.3,stable
27.4,27.7,27.6,62.0,59.3,64.1,66.9,65.6,65.9,0.8,0.9,2.0,stable
30.4,32.4,32.5,62.8,54.4,43.5,62.9,44.5,33.1,2.0,3.9,5.1,future_water_stress
28.8,32.4,37.3,59.8,48.7,32.1,67.3,54.5,46.0,2.4,5.0,6.1,future_heat_stress
31.5,32.7,34.4,61.8,51.4,41.4,61.3,44.6,37.7,1.3,2.8,5.0,future_water_stress
28.8,27.9,28.4,74.4,76.6,76.0,77.7,77.9,79.6,1.3,0.7,1.5,stable
31.0,31.6,31.4,59.0,53.7,44.8,57.0,54.5,49.7,3.0,3.6,3.8,future_root_zone_stress
25.4,24.4,25.3,66.3,68.9,64.3,61.0,60.3,60.7,0.7,1.0,1.9,stable
29.7,32.9,33.6,57.0,52.7,43.2,63.5,48.2,35.4,1.7,3.6,5.5,future_water_stress
31.7,31.6,33.5,54.7,46.7,49.7,56.6,48.2,44.3,2.9,3.1,3.0,future_root_zone_stress
31.9,33.1,34.2,55.5,48.8,35.2,55.8,51.3,36.8,1.6,3.4,5.6,future_water_stress
28.7,28.2,27.7,77.3,75.2,74.4,79.8,80.5,79.1,0.0,2.0,2.0,stable
31.7,31.5,33.1,61.3,55.9,50.4,59.9,52.6,48.9,2.4,2.8,3.7,future_root_zone_stress
28.1,32.9,29.3,59.6,56.6,44.1,56.1,50.5,45.9,2.9,2.6,3.5,future_root_zone_stress
29.4,33.0,29.3,51.9,51.5,54.6,59.4,49.8,45.0,2.6,3.1,4.1,future_root_zone_stress
29.4,30.0,33.0,61.9,49.6,41.0,64.3,45.4,25.1,1.2,3.5,5.5,future_water_stress
30.2,32.6,37.8,56.5,45.8,25.8,58.7,56.2,50.6,1.9,3.0,7.6,future_heat_stress
31.5,33.5,38.0,64.7,50.5,38.0,63.4,61.5,45.6,2.3,4.2,5.4,future_heat_stress
29.7,32.7,32.8,61.5,51.9,42.9,56.6,46.3,32.7,1.0,2.3,4.2,future_water_stress
28.2,33.4,36.4,60.0,53.2,26.7,65.1,52.5,46.2,1.7,3.6,6.2,future_heat_stress
30.4,35.8,36.8,61.9,52.7,30.7,66.7,61.6,45.1,1.5,3.1,5.2,future_heat_stress
29.9,32.3,33.6,64.8,52.7,42.3,64.5,41.8,28.1,1.2,3.8,5.7,future_water_stress
28.2,32.0,32.8,64.4,47.9,37.8,59.5,51.9,24.8,1.8,3.6,5.2,future_water_stress
31.3,30.8,31.6,55.4,47.5,45.5,57.7,50.5,49.1,1.3,3.9,3.1,future_root_zone_stress
30.8,32.1,35.5,58.7,51.3,41.0,56.6,41.1,39.0,1.4,2.8,5.4,future_water_stress
29.9,32.4,33.2,53.5,49.4,49.3,57.1,52.5,47.1,1.2,2.2,4.7,future_root_zone_stress
29.4,31.5,34.8,57.5,49.8,45.0,56.8,52.5,25.7,1.5,3.4,5.2,future_water_stress
28.8,28.9,28.9,64.7,63.9,63.4,72.5,72.6,70.9,0.8,1.6,0.1,stable
27.7,27.7,26.8,79.3,81.4,80.3,79.1,80.5,80.4,1.1,1.6,1.0,stable
28.8,32.9,36.1,59.5,41.4,31.7,60.2,61.3,54.8,2.2,4.2,6.6,future_heat_stress
28.6,32.6,34.2,61.3,47.8,35.4,63.3,43.0,36.3,1.3,3.0,4.2,future_water_stress
29.3,33.2,39.2,56.3,40.1,32.5,55.1,59.1,50.5,2.0,4.4,7.3,future_heat_stress
26.0,26.5,25.9,76.8,77.6,75.4,77.1,77.4,76.7,1.3,1.8,0.4,stable
25.2,26.0,25.8,70.4,72.7,69.8,67.1,65.4,66.4,1.8,1.5,1.3,stable
30.1,35.5,39.4,55.2,43.2,31.9,67.6,55.2,47.0,2.0,3.7,7.9,future_heat_stress
31.1,30.0,32.8,60.3,45.5,36.5,63.1,40.2,36.2,2.0,3.5,4.9,future_water_stress
28.4,31.2,31.2,52.1,49.0,49.2,59.0,54.4,45.5,2.3,3.3,3.2,future_root_zone_stress
29.8,29.0,29.3,62.7,62.2,61.1,63.0,65.0,63.9,1.4,1.4,1.8,stable
31.3,32.0,39.5,59.6,43.3,29.4,64.3,59.3,56.2,1.1,4.5,7.6,future_heat_stress
31.7,31.7,31.2,59.2,51.8,54.1,57.0,49.5,46.5,2.3,3.3,3.3,future_root_zone_stress
28.0,27.1,28.7,63.9,66.8,64.6,68.0,69.9,66.7,1.4,1.0,1.6,stable
30.2,33.8,39.2,61.1,50.3,33.7,57.7,53.9,56.5,3.0,3.2,7.7,future_heat_stress
30.5,34.0,36.9,55.7,41.4,28.1,69.9,59.5,58.7,1.6,3.7,6.0,future_heat_stress
28.5,28.2,32.5,53.9,49.6,42.4,58.0,52.5,49.6,2.8,3.2,3.6,future_root_zone_stress
25.1,24.3,25.2,61.7,61.1,62.6,77.4,78.4,78.0,1.2,0.5,1.0,stable
31.6,30.2,32.0,56.5,51.7,50.6,57.6,49.0,49.5,3.0,2.9,3.1,future_root_zone_stress
31.9,34.0,38.5,60.4,48.1,25.2,61.1,57.0,54.2,2.3,4.7,7.1,future_heat_stress
31.0,34.7,39.6,60.8,53.8,25.6,58.7,53.7,47.8,1.7,4.6,7.9,future_heat_stress
31.8,33.3,33.0,63.2,48.1,42.8,57.1,52.3,38.6,2.0,3.8,6.0,future_water_stress
29.2,35.2,39.0,60.6,43.2,35.9,66.4,51.9,47.0,2.5,4.7,7.2,future_heat_stress
30.7,31.5,30.4,60.9,48.0,48.7,58.0,54.4,42.1,1.5,3.0,4.2,future_root_zone_stress
31.9,32.6,38.9,58.2,47.7,26.7,63.2,57.8,53.2,2.9,3.8,5.6,future_heat_stress
30.6,30.4,32.3,62.8,54.6,36.7,55.8,52.7,30.7,1.2,2.5,5.2,future_water_stress
29.2,32.3,31.8,51.6,49.1,44.9,58.8,53.7,40.8,2.3,2.4,3.8,future_root_zone_stress
31.6,32.4,38.0,56.9,44.7,27.7,63.8,56.2,45.3,1.8,3.9,7.6,future_heat_stress
30.0,29.1,31.2,60.7,58.2,50.5,59.6,46.4,47.4,2.1,2.2,4.3,future_root_zone_stress
29.9,30.8,29.1,69.3,68.8,66.4,72.3,71.3,71.5,1.4,1.4,1.2,stable
28.7,32.9,36.4,57.3,42.3,25.5,61.9,51.1,59.2,2.6,3.9,6.2,future_heat_stress
29.8,30.1,35.5,64.7,47.1,35.9,62.5,40.3,27.8,1.6,2.1,4.4,future_water_stress
29.1,29.1,32.1,60.0,45.9,46.5,57.2,49.1,49.5,2.1,3.4,4.8,future_root_zone_stress
28.2,31.0,33.2,55.8,53.6,36.2,56.3,45.2,24.6,1.0,2.1,4.6,future_water_stress
29.9,32.7,39.1,61.6,45.2,36.0,68.5,58.3,47.4,1.4,3.5,7.6,future_heat_stress
27.2,29.7,33.1,63.2,49.9,44.8,53.4,46.6,47.2,2.3,3.8,4.1,future_root_zone_stress
28.4,33.4,34.3,64.1,54.2,41.1,55.8,45.9,27.9,2.0,3.3,5.6,future_water_stress
28.1,27.7,27.3,69.2,71.7,70.5,78.2,79.7,77.3,1.8,0.6,1.8,stable
28.9,35.1,36.3,57.0,48.7,33.6,56.7,63.4,52.9,2.3,3.4,6.5,future_heat_stress
29.6,34.4,39.0,57.6,42.9,26.0,65.9,57.1,58.6,2.3,4.8,7.3,future_heat_stress
29.3,31.5,29.7,55.5,50.9,50.2,52.4,54.7,45.3,2.1,2.3,3.5,future_root_zone_stress
28.4,32.3,32.6,57.1,53.3,36.8,63.0,51.0,29.2,1.9,2.3,4.4,future_water_stress
29.5,33.7,37.2,60.9,41.6,37.6,59.1,55.3,51.1,2.9,3.4,5.5,future_heat_stress
30.4,32.4,31.6,50.4,50.1,47.5,50.4,54.9,44.3,1.6,2.1,4.7,future_root_zone_stress
29.9,30.6,30.2,68.2,68.7,70.3,60.1,60.8,58.5,2.0,1.4,2.0,stable
31.7,30.2,34.0,59.4,48.8,51.2,54.9,49.2,44.1,1.7,3.1,3.4,future_root_zone_stress
29.2,31.9,33.4,60.9,52.7,43.7,55.2,40.1,20.0,1.6,3.7,5.5,future_water_stress
26.0,26.4,26.8,77.5,76.9,78.5,78.7,77.2,77.0,0.9,0.8,2.0,stable
29.3,32.2,37.2,59.2,43.4,29.7,69.7,61.7,55.4,2.7,4.3,5.7,future_heat_stress
29.3,29.5,29.3,61.0,63.3,61.1,78.9,79.4,77.6,1.5,0.3,1.5,stable
31.5,31.3,34.8,59.9,45.2,37.0,64.3,49.3,27.1,1.9,2.4,4.5,future_water_stress
31.1,30.1,30.0,53.9,47.1,40.6,54.5,52.6,41.4,2.5,2.7,4.1,future_root_zone_stress
29.3,32.5,39.9,56.5,43.4,26.1,64.2,53.3,53.7,2.2,5.0,5.6,future_heat_stress
28.6,35.3,39.1,59.7,52.1,25.3,57.8,63.2,50.4,1.7,5.0,6.6,future_heat_stress
27.8,27.6,28.5,68.0,65.3,69.8,79.1,78.7,80.9,1.3,0.5,0.3,stable
30.7,30.8,29.7,63.5,59.0,49.5,53.0,52.6,44.7,2.1,3.4,4.4,future_root_zone_stress
30.5,35.4,38.3,55.9,46.5,35.9,55.0,51.6,59.0,2.4,4.2,6.4,future_heat_stress
31.3,34.0,34.4,58.1,54.8,37.5,58.3,53.0,38.4,1.2,3.7,5.3,future_water_stress
28.7,32.9,39.1,61.0,47.8,36.0,59.3,59.2,53.2,2.7,4.9,7.3,future_heat_stress
27.2,26.3,28.0,62.6,62.6,62.7,64.2,65.5,64.6,0.2,1.4,0.6,stable
29.0,29.2,29.8,64.9,57.4,43.8,54.6,50.9,43.1,2.4,2.6,3.4,future_root_zone_stress
28.2,32.4,37.7,59.2,52.3,35.3,59.3,54.5,50.0,1.1,3.6,5.1,future_heat_stress
28.6,31.2,33.2,61.2,46.5,41.9,61.2,54.7,24.4,1.4,3.7,5.5,future_water_stress
30.4,34.0,36.1,64.6,55.0,25.0,68.4,60.9,57.4,1.8,3.3,5.9,future_heat_stress
31.4,34.8,38.7,57.9,52.1,28.9,60.0,50.4,45.6,1.8,4.1,7.1,future_heat_stress
28.2,33.4,37.4,64.1,48.5,35.4,61.1,58.5,59.3,2.4,4.3,5.1,future_heat_stress
30.1,33.4,38.4,63.7,50.6,34.7,62.1,54.9,48.4,2.1,4.5,6.4,future_heat_stress
29.7,32.2,38.5,64.7,42.9,37.4,56.5,62.6,51.7,1.1,4.2,6.0,future_heat_stress
30.3,30.5,33.2,64.8,45.6,38.4,61.6,51.4,26.9,1.2,3.5,4.8,future_water_stress
29.8,33.8,36.1,60.5,53.0,32.7,64.5,53.1,45.3,2.9,4.7,7.3,future_heat_stress
29.4,28.8,29.7,70.6,68.0,72.6,62.3,62.9,60.4,0.5,1.4,1.8,stable
28.1,31.4,32.3,51.7,53.0,50.5,57.6,48.1,49.6,2.9,3.4,4.2,future_root_zone_stress
30.3,31.5,32.5,63.0,47.6,35.9,63.6,44.9,30.0,1.0,3.8,5.7,future_water_stress
27.7,28.7,27.1,60.4,58.4,58.7,65.6,65.0,66.1,0.9,0.0,1.5,stable
28.9,27.9,29.3,68.0,66.4,69.7,68.3,67.6,66.7,1.8,0.4,0.1,stable
29.0,33.9,36.7,61.5,53.8,28.3,69.1,55.9,56.4,1.2,3.7,6.8,future_heat_stress
31.8,34.0,36.5,61.9,47.4,38.1,56.5,50.7,54.9,1.6,3.1,5.2,future_heat_stress
28.7,32.5,33.4,58.1,46.1,43.6,64.9,46.6,27.0,1.2,2.5,4.9,future_water_stress
30.8,35.3,36.2,64.5,42.1,35.7,58.4,61.5,45.4,1.5,3.2,6.3,future_heat_stress
31.8,31.3,35.4,63.3,48.9,41.3,56.1,53.3,28.1,1.7,3.5,5.4,future_water_stress
29.6,32.1,37.4,61.6,42.0,36.1,62.8,63.6,52.1,1.5,3.3,7.7,future_heat_stress
28.1,32.1,33.3,59.5,53.6,44.0,64.0,54.6,20.4,1.8,2.3,5.0,future_water_stress
29.1,29.0,29.5,72.6,71.3,70.2,75.6,73.8,76.8,1.9,1.2,1.2,stable
26.1,26.0,26.6,76.0,74.9,74.9,61.2,61.1,60.7,0.9,0.4,1.5,stable
30.2,33.6,38.4,59.0,45.4,31.5,60.6,54.8,47.2,1.3,4.3,7.1,future_heat_stress
28.0,29.2,30.7,51.1,47.3,53.5,59.9,45.2,45.3,2.3,2.9,4.8,future_root_zone_stress
27.8,31.9,29.2,64.5,54.9,40.0,56.5,49.7,40.3,1.7,3.1,4.6,future_root_zone_stress
25.3,24.4,25.0,77.7,80.3,79.8,64.1,62.7,62.9,0.5,1.8,1.5,stable
27.7,28.2,27.8,70.6,68.5,70.5,63.9,65.6,63.6,1.0,0.7,0.8,stable
30.1,32.7,37.5,61.1,40.9,30.1,65.9,61.8,55.9,1.4,4.5,6.1,future_heat_stress
30.5,34.4,36.4,58.7,54.6,31.2,63.9,59.3,45.4,2.1,4.2,5.2,future_heat_stress
30.2,35.4,36.9,58.4,46.7,27.9,55.2,52.3,50.1,2.0,3.4,5.1,future_heat_stress
29.1,29.4,29.3,76.5,75.3,76.9,72.1,70.5,73.7,0.3,0.9,1.1,stable
29.2,33.9,36.0,60.5,46.9,42.3,55.5,52.4,25.1,1.2,3.1,5.6,future_water_stress
28.8,31.2,34.8,63.9,52.4,36.7,56.2,52.9,34.2,1.8,3.9,4.3,future_water_stress
30.0,32.7,37.6,58.6,41.0,32.8,55.1,51.1,51.2,2.2,4.8,5.9,future_heat_stress
28.5,29.1,27.6,75.2,75.6,75.0,72.8,72.7,71.9,1.9,1.7,0.9,stable
28.8,33.1,35.4,63.3,50.2,38.2,58.1,45.5,21.3,1.6,3.5,4.2,future_water_stress
29.6,29.7,30.3,67.8,70.5,69.0,69.6,69.7,67.6,0.5,0.3,1.1,stable
26.3,25.7,26.7,68.9,71.3,67.9,75.6,75.6,77.0,1.1,1.2,0.5,stable
31.6,32.3,38.5,58.0,49.4,37.7,61.6,51.8,47.7,1.9,3.3,7.8,future_heat_stress
31.5,32.5,38.1,63.1,53.8,27.2,59.9,59.1,54.2,1.1,4.7,6.0,future_heat_stress
28.5,30.9,33.6,59.0,49.8,49.8,51.2,47.4,41.7,2.3,3.3,4.8,future_root_zone_stress
28.9,30.3,32.9,60.8,50.7,37.5,59.2,42.5,21.4,1.7,2.7,4.3,future_water_stress
31.5,31.1,29.8,64.2,58.3,45.0,52.0,54.0,48.8,1.3,3.5,4.0,future_root_zone_stress
30.5,33.1,38.5,56.0,42.0,33.7,56.7,64.3,50.9,2.8,3.7,5.1,future_heat_stress
28.0,30.9,33.8,56.7,47.6,48.8,57.7,54.4,44.8,2.5,3.8,4.9,future_root_zone_stress
25.2,25.4,24.9,79.8,77.3,80.1,68.2,69.8,69.4,0.5,1.9,1.1,stable
31.2,31.3,31.7,55.9,49.0,53.6,59.9,48.7,48.5,2.2,3.2,4.5,future_root_zone_stress
27.0,26.2,26.8,71.8,73.8,72.7,62.4,62.1,61.3,1.6,0.7,0.7,stable
26.8,25.9,26.4,69.1,66.1,70.4,74.7,73.9,75.6,0.6,1.7,0.6,stable
29.9,32.6,36.2,61.6,43.3,35.3,69.6,57.4,53.2,1.9,3.1,6.6,future_heat_stress
27.3,28.4,30.5,61.5,49.5,43.3,51.3,51.1,48.8,2.4,3.0,4.3,future_root_zone_stress
29.1,30.8,31.5,58.2,50.4,48.1,56.1,48.2,48.3,1.2,3.9,4.7,future_root_zone_stress
30.8,32.1,38.9,57.7,44.5,38.3,68.6,53.5,58.8,1.8,3.8,7.6,future_heat_stress
25.9,26.7,26.3,68.6,68.8,70.4,62.1,64.0,62.6,0.2,1.3,0.8,stable
30.4,30.3,34.7,62.2,54.4,42.2,58.3,41.3,28.3,1.1,2.7,4.5,future_water_stress
31.1,35.9,36.2,56.5,47.9,37.2,64.7,62.1,59.2,2.6,4.4,7.4,future_heat_stress
31.6,31.1,35.9,57.7,54.8,38.1,56.5,42.2,27.5,1.7,2.8,4.6,future_water_stress
31.7,33.8,36.6,57.9,48.1,39.4,55.8,63.8,57.1,2.4,4.4,7.2,future_heat_stress
30.8,33.3,35.4,58.2,49.7,35.0,59.9,49.9,22.0,1.8,2.2,5.5,future_water_stress
30.3,28.4,32.7,57.2,45.4,54.3,58.6,53.2,41.0,1.3,2.3,4.8,future_root_zone_stress
28.4,28.0,31.3,59.1,47.3,47.8,52.3,52.1,43.9,2.4,3.2,3.2,future_root_zone_stress
27.0,27.3,27.4,77.3,74.5,79.7,60.6,59.7,62.5,0.3,0.4,0.6,stable
31.0,29.8,29.0,59.5,55.2,54.0,55.7,45.6,45.4,1.6,2.6,3.5,future_root_zone_stress
31.7,34.6,40.0,64.4,53.7,30.2,55.8,64.0,55.0,1.0,4.6,6.8,future_heat_stress
26.2,25.9,25.4,65.4,62.9,67.9,68.8,70.4,67.0,0.2,0.1,0.7,stable
28.2,32.2,32.1,62.4,49.6,41.0,57.5,48.7,41.1,2.2,2.7,4.0,future_root_zone_stress
30.4,32.3,30.7,64.0,55.4,43.6,54.8,54.2,45.3,1.0,2.0,3.6,future_root_zone_stress
28.7,34.5,38.2,58.2,41.0,35.2,68.7,52.2,53.7,1.6,3.8,5.1,future_heat_stress
32.0,33.7,33.1,58.7,46.2,44.9,55.3,52.9,24.9,1.3,2.2,4.9,future_water_stress
26.0,26.0,26.5,73.8,71.3,73.1,70.4,72.2,69.9,1.1,1.4,1.2,stable
31.1,30.7,34.4,60.0,50.2,38.1,57.8,51.4,30.6,1.1,3.3,5.9,future_water_stress
30.6,33.5,35.0,59.3,52.3,36.9,56.0,40.7,21.8,1.9,2.4,4.8,future_water_stress
31.3,33.3,35.1,55.4,46.5,44.6,58.5,41.7,29.9,1.3,3.9,5.9,future_water_stress
29.9,33.3,37.1,60.3,45.0,31.4,57.1,65.0,53.6,2.9,3.4,5.1,future_heat_stress
31.5,30.5,34.8,64.5,52.5,43.9,61.1,48.2,33.5,1.9,2.2,5.1,future_water_stress
29.5,33.0,33.8,57.5,46.9,39.8,60.3,42.3,30.9,2.0,2.7,4.4,future_water_stress
27.8,28.7,27.7,62.6,64.4,64.7,75.1,73.7,76.7,0.3,1.2,0.3,stable
31.6,35.8,37.3,62.1,50.1,39.9,66.0,52.0,45.3,1.8,3.1,5.9,future_heat_stress
29.7,31.3,31.0,61.8,46.0,49.9,53.7,51.9,40.7,1.3,2.9,4.0,future_root_zone_stress
30.0,32.7,39.4,55.1,46.9,33.1,61.0,64.1,51.3,1.8,3.9,7.7,future_heat_stress
30.7,32.4,38.1,58.3,44.1,39.9,68.5,61.4,50.1,1.9,4.1,5.1,future_heat_stress
29.4,32.2,35.3,59.7,45.1,35.8,60.9,42.8,34.4,1.4,3.4,5.0,future_water_stress
30.0,31.6,33.1,59.1,51.2,44.1,63.6,45.1,37.9,1.8,2.0,5.6,future_water_stress
27.8,30.4,29.8,65.0,45.9,44.9,58.4,45.2,42.3,1.6,3.4,4.0,future_root_zone_stress
30.6,28.6,33.3,50.1,49.1,51.7,51.8,49.8,40.3,1.6,3.3,4.4,future_root_zone_stress
28.9,28.4,28.1,77.2,79.0,78.1,77.8,78.8,77.9,0.7,1.5,0.5,stable
